1108939,6707713,-60.50416079208174
1108939,3259017,-61.199152764864984
1108939,3647358,-61.23585180576485
1108939,6669588,-61.27947373585346
1108939,5553585,-61.437755441423676
1108939,7152561,-61.480774780903644
1108939,8620089,-61.82614126603554
1108939,7919347,-61.94686036892775
1108939,6529622,-61.99112934030455
1108939,6707715,-62.162951998385914
1108939,2561987,-62.24591657041907
1108939,7577156,-62.456411175380985
1108939,1887084,-62.60125517679399
1108939,699259,-62.67637960117782
1108939,7724054,-62.74798423427634
1108939,2068541,-62.79684353847541
1108939,8596284,-62.813149635597625
1108939,7454708,-62.83595937234878
1108939,6092801,-62.84255083470492
1108939,3097883,-62.84822811940378
1108939,6707716,-62.88361047458526
1108939,6164673,-62.89286554110511
1108939,5794106,-62.90085936921018
1108939,6758075,-62.90372141223506
1108939,3899060,-62.94675858189124
1108939,753531,-62.9497695009062
1108939,5553584,-62.95419683730425
1108939,3130232,-62.9636966448887
1108939,1448805,-62.99390244663957
1108939,2044726,-63.00003413227178
1108939,8027461,-63.00139599998036
1108939,5836378,-63.06267729638418
1108939,7201778,-63.06927383054401
1108939,3351100,-63.131753896146556
1108939,242056,-63.14093315971135
1108939,3097877,-63.17772023100583
1108939,6843852,-63.18729670273417
1108939,6273537,-63.23019787401226
1108939,127555,-63.233627298301116
1108939,6179150,-63.24998379982852
1108939,1818494,-63.29322766555515
1108939,631424,-63.3001558228439
1108939,698106,-63.348861335818626
1108939,1347694,-63.3566389282026
1108939,2834919,-63.39514348945391
1108939,4104109,-63.39665489651555
1108939,5668417,-63.41456491198715
1108939,3168054,-63.46568796002425
1108939,5101048,-63.473574153162936
1108939,7405170,-63.47780995170909
1108939,2735037,-63.52793986616692
1108939,4036414,-63.56582259994309
1108939,2011059,-63.581686112357126
1108939,25753,-63.582370884442994
1108939,4100158,-63.63673670214955
1108939,4260849,-63.648802412906186
1108939,8661642,-63.713531478041844
1108939,4421943,-63.74970415436936
1108939,5010667,-63.75904761258527
1108939,8596282,-63.76218375084708
1108939,1889170,-63.781642608990644
1108939,8596286,-63.78560390408571
1108939,8476367,-63.806521892817834
1108939,5308169,-63.80985095728304
1108939,7919417,-63.852940831425634
1108939,4260848,-63.86366762511594
1108939,3009955,-63.86597252349825
1108939,532318,-63.9222498685986
1108939,6485678,-63.935701519029706
1108939,2430867,-63.95966852316646
1108939,893831,-63.96718725366629
1108939,160716,-64.03748793166713
1108939,1666545,-64.057569863456
1108939,8804355,-64.07212694124466
1108939,3865302,-64.1073658788303
1108939,6521246,-64.16016506100893
1108939,7777453,-64.16563400435729
1108939,2918202,-64.17780927781557
1108939,4847697,-64.21996655712726
1108939,6564869,-64.29158253634569
1108939,4056029,-64.29338557479828
1108939,414222,-64.29493507949574
1108939,2251472,-64.3143981652701
1108939,7109155,-64.36183747338337
1108939,893828,-64.37514514872626
1108939,7844766,-64.39186859998023
1108939,7844765,-64.39254515727066
1108939,4568144,-64.43002203252759
1108939,2068537,-64.43970835633809
1108939,631428,-64.44676732670911
1108939,1022480,-64.44971473638967
1108939,7491705,-64.451554122522
1108939,4346292,-64.45258036577212
1108939,7428365,-64.45630655954078
1108939,7640797,-64.46105577222598
1108939,1569136,-64.4710363447007
1108939,8540801,-64.53407279244341
1108939,6238986,-64.53543558290255
1108939,5628061,-64.55313298633916
1108939,6316877,-64.59271926800952
1112389,6064417,-70.16620692977979
1112389,4931198,-70.59766731490905
1112389,6064419,-70.6011606637567
1112389,6064420,-70.6011606637567
1112389,6064418,-70.6011606637567
1112389,4492425,-71.43915793943893
1112389,5139660,-71.93925992171847
1112389,5139657,-71.94003665845386
1112389,5139658,-71.94081331978161
1112389,5139659,-71.94081331978161
1112389,5139661,-71.94081331978161
1112389,7817890,-71.98296057496638
1112389,6064415,-72.85865049127878
1112389,8138766,-73.20192599620773
1112389,196853,-73.39601110550082
1112389,3397526,-73.4301618678605
1112389,190730,-73.64685946771787
1112389,7759969,-73.66173085479923
1112389,3180612,-73.69432237115005
1112389,2107820,-73.71046325789405
1112389,2086171,-73.71131846997636
1112389,4790816,-73.82462383439581
1112389,2472193,-73.8254001942392
1112389,1105208,-73.93198305939435
1112389,5892680,-73.99920670364901
1112389,5613397,-74.08596565806369
1112389,6064416,-74.27869750855356
1112389,4076,-74.32634330865298
1112389,2639248,-74.43371214173163
1112389,1745424,-74.50550092236394
1112389,7651158,-74.5297931830526
1112389,8440265,-74.54520076479814
1112389,684770,-74.73451487662047
1112389,640348,-74.8261867703285
1112389,8097877,-74.84052993962564
1112389,7909652,-74.86226841043485
1112389,2472196,-74.89424263334378
1112389,902454,-74.93544408248255
1112389,1250266,-74.95475188813816
1112389,2123630,-75.00290003070484
1112389,4553544,-75.0269952638823
1112389,4284834,-75.05325522634925
1112389,6780773,-75.07864455863842
1112389,1116794,-75.12916302154795
1112389,4615686,-75.18087593742686
1112389,1357130,-75.29845590871557
1112389,7558109,-75.33921872406636
1112389,1422900,-75.33989891964193
1112389,8487545,-75.34145518849229
1112389,6780768,-75.36101004476062
1112389,3176358,-75.3638176813876
1112389,5356573,-75.36537455596681
1112389,6021852,-75.36770929989116
1112389,7198431,-75.39821368537422
1112389,5435289,-75.41383584709682
1112389,4337245,-75.49102194608808
1112389,7198424,-75.60370051009325
1112389,2436039,-75.62279122371919
1112389,2472200,-75.63669285532181
1112389,6746135,-75.67007048998433
1112389,6780774,-75.72717108533293
1112389,4069,-75.74274741424124
1112389,4790809,-75.74663676236588
1112389,7741091,-75.77139192799825
1112389,8817195,-75.77272163738068
1112389,8501533,-75.89098162512255
1112389,8837646,-75.89798381375338
1112389,7558106,-75.89953902371164
1112389,4855805,-75.93565285688359
1112389,392039,-75.94265164226316
1112389,6496650,-75.9590562719102
1112389,7198430,-76.0098736404988
1112389,5892677,-76.01221111312316
1112389,6510432,-76.0192194359542
1112389,6799753,-76.03769573071888
1112389,2024154,-76.05486311528776
1112389,8792649,-76.08910813074243
1112389,6128818,-76.19665510695741
1112389,6716219,-76.24644843393115
1112389,4046101,-76.25734655763655
1112389,4159198,-76.26041350285858
1112389,6799747,-76.28162147201067
1112389,6766797,-76.28317986297694
1112389,7936685,-76.30191713867957
1112389,6378558,-76.30813918838074
1112389,2472195,-76.40479144802865
1112389,3570708,-76.41051317845108
1112389,7524966,-76.44136371782268
1112389,5016975,-76.44525760935731
1112389,5745639,-76.45989039412196
1112389,8634010,-76.46612274422779
1112389,1521558,-76.47779533031688
1112389,7266913,-76.54227759671643
1112389,4070,-76.54961422753888
1112389,979703,-76.56631464625607
