1108939,25753,0.4881915928358446
1108939,2834919,0.4852027692011631
1108939,6273537,0.48282204394271205
1108939,5163856,0.4732290215052776
1108939,7454708,0.4502947358896269
1108939,2834911,0.43088466886242416
1108939,2846462,0.42990824404203387
1108939,4390191,0.4234912728068627
1108939,6238857,0.42205361320445517
1108939,3499836,0.4197937487609218
1108939,7804766,0.4168598302642069
1108939,6920554,0.4127292132088772
1108939,4016943,0.4117646367310952
1108939,5579740,0.40995859705045246
1108939,8363174,0.40612738097156104
1108939,3097883,0.4055376919189534
1108939,7724054,0.4035161217434437
1108939,698106,0.3996488999254131
1108939,7152561,0.3974983548790863
1108939,5553585,0.3959827950447005
1108939,375864,0.39094189512951033
1108939,8725053,0.38961872747308557
1108939,6669588,0.38951889252021255
1108939,6980266,0.38733982278183704
1108939,5318841,0.38732510331726
1108939,6920553,0.3858847787956616
1108939,2047562,0.383615895610709
1108939,7329472,0.3794221973878958
1108939,8096932,0.3782349878402055
1108939,2639731,0.3772517747417024
1108939,702597,0.37712957245862466
1108939,1889170,0.37587095401099124
1108939,3647358,0.3749011181589591
1108939,2805940,0.3737555220016135
1108939,242056,0.3722495943841173
1108939,1851519,0.37209177386710734
1108939,4016944,0.3672260840911062
1108939,4104109,0.3666343679028482
1108939,5152544,0.3665307138517139
1108939,7814529,0.36644556215174745
1108939,4881065,0.3659476293022625
1108939,5803262,0.3629983071702285
1108939,698109,0.3594859640408882
1108939,3557725,0.35806380346677275
1108939,8172843,0.3579233811302592
1108939,3529234,0.3578906031586984
1108939,8661642,0.3574826990518916
1108939,8841203,0.35720390179828887
1108939,7777453,0.35719744064729053
1108939,7919347,0.3564942271827477
1108939,5337029,0.3547082621250827
1108939,1979870,0.3543889816527315
1108939,1382796,0.3530327221550461
1108939,8620089,0.35158568910789845
1108939,2834913,0.3496647604241705
1108939,8596282,0.349624897480512
1108939,6521246,0.3493638261405658
1108939,6047893,0.34919742113424124
1108939,937064,0.3481197792553457
1108939,8309578,0.34795682332433375
1108939,8596289,0.34741213668652604
1108939,5291621,0.34663421534679484
1108939,4806489,0.34630425937833703
1108939,2011059,0.34528369287302846
1108939,7405170,0.3450757872330129
1108939,5668417,0.34460872863712944
1108939,3026339,0.3445343939924554
1108939,2973975,0.34406011487836796
1108939,1842680,0.34284099100126975
1108939,1157125,0.3427474463210093
1108939,283413,0.3427474463210093
1108939,3097877,0.34221338384064887
1108939,3058067,0.34203566484014625
1108939,4251218,0.34143936279130105
1108939,4746823,0.34095535858199993
1108939,3529237,0.3408968106511044
1108939,1240073,0.3403993939930534
1108939,6164673,0.3392208948451074
1108939,4078352,0.3379748941736757
1108939,2387200,0.33795517407000447
1108939,6335029,0.33791608562731795
1108939,3899061,0.3375108039747832
1108939,3865302,0.33743550003066075
1108939,6807723,0.33737683742932134
1108939,6179026,0.33683620319633245
1108939,5617396,0.33666287545933765
1108939,414222,0.33643542046396385
1108939,3615744,0.3354386499741827
1108939,119359,0.33541058959907366
1108939,6164667,0.33521689835912244
1108939,7651010,0.33494860488902084
1108939,4631244,0.3347957835695224
1108939,5807716,0.3347588419899684
1108939,1081238,0.33390468709218224
1108939,6707713,0.333859579750712
1108939,3899055,0.3333681926468985
1108939,6960206,0.3332377351727994
1108939,8532675,0.3324708513049182
1108939,1223226,0.3316506279401287
1108939,2542854,0.33163738254927877
1112389,5892677,0.6650567400609021
1112389,8138765,0.6415414748365508
1112389,3394193,0.6068895580325773
1112389,8138768,0.5913408791884849
1112389,3394197,0.5907585059502042
1112389,5892681,0.5848232702574081
1112389,5099993,0.5334144886633267
1112389,5099991,0.5314783986143142
1112389,7817890,0.5304151058720642
1112389,1403457,0.5252964696443891
1112389,6780774,0.5206478084694293
1112389,4284840,0.516839449279339
1112389,6780773,0.5159338698730059
1112389,4284833,0.5155397613424131
1112389,7224811,0.5118336604520758
1112389,8138763,0.5091551674529787
1112389,952750,0.5083503147868345
1112389,7936677,0.5039459443710916
1112389,4284834,0.5032763258694233
1112389,8732300,0.5032675711920795
1112389,6832274,0.495269079684931
1112389,2713004,0.4849435445322322
1112389,5892680,0.4829710022571728
1112389,5892682,0.4776246153090913
1112389,7632756,0.4742820094725067
1112389,5222231,0.4721616540820706
1112389,2472195,0.4719044450467614
1112389,5225573,0.4604939341365904
1112389,3873935,0.45634053618122394
1112389,6766060,0.4560333195042881
1112389,5290393,0.4555739577070365
1112389,648294,0.454925238250631
1112389,8138782,0.4541179607357808
1112389,4069,0.4535343258122475
1112389,4790809,0.45281412473083826
1112389,2086170,0.4527460702852907
1112389,7523036,0.4500616632595873
1112389,3394196,0.4485585914356838
1112389,4071,0.44312634300858
1112389,8138767,0.4402722436141746
1112389,7120427,0.4384448068433859
1112389,3394194,0.437921896901222
1112389,2086171,0.435851649905316
1112389,4284835,0.4354417308102885
1112389,7120426,0.4351916060514149
1112389,2472194,0.4350501940201952
1112389,4790816,0.43393578885336137
1112389,2472193,0.4332116812597046
1112389,4284837,0.43146284500466325
1112389,2622738,0.4306644545096625
1112389,7936683,0.4297467085384432
1112389,7651152,0.42443377800479776
1112389,5892684,0.4242494440908352
1112389,1510661,0.4238050928350912
1112389,4931198,0.423519200418129
